_dataorbit_sync_id,_dataorbit_synced_at,_dataorbit_is_deleted,hs_object_id,email,firstname,lastname,company,jobtitle,lifecyclestage,associated_company_id,hubspot_owner_id,properties
97c16198-8c92-4a5c-acee-3bf8446d01ef,2026-03-27 17:37:47,False,HS-CON-0000107,liam.parker.5@client024.example.com,Liam,Parker,North Capital 24,Marketing Manager,marketingqualifiedlead,HS-COMP-000024,HS-OWN-0003,"{""source"":""Inbound""}"
4d7931ca-2765-4c00-919e-911a3eea79cc,2026-03-27 17:37:47,False,HS-CON-0000108,luna.reed.0@client025.example.com,Luna,Reed,Nova Capital 25,Founder,customer,HS-COMP-000025,HS-OWN-0004,"{""source"":""Referral""}"
984eabe9-efb1-4da3-9d91-0aaf8dfdc9da,2026-03-27 17:37:47,False,HS-CON-0000109,nora.clark.1@client025.example.com,Nora,Clark,Nova Capital 25,VP Growth,opportunity,HS-COMP-000025,HS-OWN-0004,"{""source"":""Outbound""}"
18188cc0-1fdd-4896-a038-ff4c48b0dbdb,2026-03-27 17:37:47,False,HS-CON-0000110,leo.carter.0@client026.example.com,Leo,Carter,Blue Digital 26,Marketing Manager,lead,HS-COMP-000026,HS-OWN-0009,"{""source"":""Referral""}"
758784d9-55e9-4159-bd98-2ee7d9c6f3e0,2026-03-27 17:37:47,False,HS-CON-0000111,ruby.reed.1@client026.example.com,Ruby,Reed,Blue Digital 26,VP Growth,lead,HS-COMP-000026,HS-OWN-0009,"{""source"":""Inbound""}"
2730ee0a-79ff-40a5-8ed5-43287c3eb339,2026-03-27 17:37:47,False,HS-CON-0000112,leo.nguyen.0@client027.example.com,Leo,Nguyen,North Capital 27,VP Growth,opportunity,HS-COMP-000027,HS-OWN-0010,"{""source"":""Outbound""}"
3b78eb34-a2d1-4427-8dca-a36a65335122,2026-03-27 17:37:47,False,HS-CON-0000113,nora.reed.1@client027.example.com,Nora,Reed,North Capital 27,Founder,customer,HS-COMP-000027,HS-OWN-0010,"{""source"":""Outbound""}"
35c063db-4e57-4a62-a8cc-30d2bb4b2a77,2026-03-27 17:37:47,False,HS-CON-0000114,zoe.khan.2@client027.example.com,Zoe,Khan,North Capital 27,Founder,lead,HS-COMP-000027,HS-OWN-0010,"{""source"":""Inbound""}"
83457b2f-6849-4abc-8abc-8574b9b35e14,2026-03-27 17:37:47,False,HS-CON-0000115,isla.rivera.3@client027.example.com,Isla,Rivera,North Capital 27,VP Growth,marketingqualifiedlead,HS-COMP-000027,HS-OWN-0010,"{""source"":""Inbound""}"
14eda07f-8d25-4ab1-ae70-3635db63e875,2026-03-27 17:37:47,False,HS-CON-0000116,mila.garcia.0@client028.example.com,Mila,Garcia,Nova Digital 28,VP Growth,opportunity,HS-COMP-000028,HS-OWN-0006,"{""source"":""Outbound""}"
43a38288-3cb0-4712-b0e7-f67b0428dd14,2026-03-27 17:37:47,False,HS-CON-0000117,ezra.morgan.1@client028.example.com,Ezra,Morgan,Nova Digital 28,Marketing Manager,customer,HS-COMP-000028,HS-OWN-0006,"{""source"":""Inbound""}"
96e07b62-4fed-4565-b8d6-2e7fbebc8eec,2026-03-27 17:37:47,False,HS-CON-0000118,evan.evans.2@client028.example.com,Evan,Evans,Nova Digital 28,VP Growth,customer,HS-COMP-000028,HS-OWN-0006,"{""source"":""Outbound""}"
912b1671-29b2-45d7-a9a0-635ffb4b159a,2026-03-27 17:37:47,False,HS-CON-0000119,luna.rivera.3@client028.example.com,Luna,Rivera,Nova Digital 28,Marketing Manager,marketingqualifiedlead,HS-COMP-000028,HS-OWN-0006,"{""source"":""Outbound""}"
ca948a32-e65e-44fb-8b04-c2ff3b29de41,2026-03-27 17:37:47,False,HS-CON-0000120,jude.khan.4@client028.example.com,Jude,Khan,Nova Digital 28,Founder,opportunity,HS-COMP-000028,HS-OWN-0006,"{""source"":""Inbound""}"
67d71924-734f-4972-b9ee-cbd289603bb7,2026-03-27 17:37:47,False,HS-CON-0000121,iris.garcia.5@client028.example.com,Iris,Garcia,Nova Digital 28,CMO,marketingqualifiedlead,HS-COMP-000028,HS-OWN-0006,"{""source"":""Outbound""}"
ac35a6de-a202-4849-82e1-fd411443812f,2026-03-27 17:37:47,False,HS-CON-0000122,owen.carter.0@client029.example.com,Owen,Carter,Bright Capital 29,Founder,lead,HS-COMP-000029,HS-OWN-0002,"{""source"":""Outbound""}"
5721ff28-fdf3-4b5c-918f-130a20a05192,2026-03-27 17:37:47,False,HS-CON-0000123,evan.clark.1@client029.example.com,Evan,Clark,Bright Capital 29,CMO,customer,HS-COMP-000029,HS-OWN-0002,"{""source"":""Referral""}"
b285e5d8-8655-4f3d-9fd4-6138582f0d51,2026-03-27 17:37:47,False,HS-CON-0000124,ava.lopez.2@client029.example.com,Ava,Lopez,Bright Capital 29,CMO,lead,HS-COMP-000029,HS-OWN-0002,"{""source"":""Referral""}"
1183c112-d35a-4e7a-aaf7-a916c5110f93,2026-03-27 17:37:47,False,HS-CON-0000125,kai.brooks.0@client030.example.com,Kai,Brooks,Nova Health 30,CMO,marketingqualifiedlead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
f4d87a0e-e426-42fd-b5e0-7bfea0942cfb,2026-03-27 17:37:47,False,HS-CON-0000126,ella.garcia.1@client030.example.com,Ella,Garcia,Nova Health 30,Marketing Manager,customer,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
cd1acaa6-e515-4fda-b6ce-08f9a7591d58,2026-03-27 17:37:47,False,HS-CON-0000127,isla.morgan.2@client030.example.com,Isla,Morgan,Nova Health 30,CMO,lead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Referral""}"
ca204561-794d-4a76-be58-ce2359644685,2026-03-27 17:37:47,False,HS-CON-0000128,evan.bailey.3@client030.example.com,Evan,Bailey,Nova Health 30,Founder,customer,HS-COMP-000030,HS-OWN-0006,"{""source"":""Inbound""}"
6135745f-c550-4b0f-847b-a8e86364228e,2026-03-27 17:37:47,False,HS-CON-0000129,ezra.bennett.4@client030.example.com,Ezra,Bennett,Nova Health 30,VP Growth,marketingqualifiedlead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Referral""}"
1e16a464-64b8-4434-af93-55fa76b39744,2026-03-27 17:37:47,False,HS-CON-0000130,liam.bennett.0@client031.example.com,Liam,Bennett,Bright Digital 31,CMO,marketingqualifiedlead,HS-COMP-000031,HS-OWN-0009,"{""source"":""Outbound""}"
186033f6-e3d2-4bef-ac7d-45bf586efd80,2026-03-27 17:37:47,False,HS-CON-0000131,liam.brooks.1@client031.example.com,Liam,Brooks,Bright Digital 31,Founder,marketingqualifiedlead,HS-COMP-000031,HS-OWN-0009,"{""source"":""Outbound""}"
389ba060-4ae5-4e38-8aa7-7f640cd48533,2026-03-27 17:37:47,False,HS-CON-0000132,nora.patel.2@client031.example.com,Nora,Patel,Bright Digital 31,Marketing Manager,opportunity,HS-COMP-000031,HS-OWN-0009,"{""source"":""Inbound""}"
52d38ef9-c060-4333-b868-e92a7b76c688,2026-03-27 17:37:47,False,HS-CON-0000133,iris.allen.3@client031.example.com,Iris,Allen,Bright Digital 31,VP Growth,marketingqualifiedlead,HS-COMP-000031,HS-OWN-0009,"{""source"":""Referral""}"
280d0d50-3299-4ff0-9757-7d7f97eff7ea,2026-03-27 17:37:47,False,HS-CON-0000134,isla.parker.4@client031.example.com,Isla,Parker,Bright Digital 31,Marketing Manager,customer,HS-COMP-000031,HS-OWN-0009,"{""source"":""Referral""}"
c06fa8eb-d711-40be-ad09-3580ce929391,2026-03-27 17:37:47,False,HS-CON-0000135,aria.patel.5@client031.example.com,Aria,Patel,Bright Digital 31,Marketing Manager,customer,HS-COMP-000031,HS-OWN-0009,"{""source"":""Outbound""}"
4d28ed54-39b4-4dfc-95f2-f32f186c509a,2026-03-27 17:37:47,False,HS-CON-0000136,zoe.khan.0@client032.example.com,Zoe,Khan,North Health 32,Founder,opportunity,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
1e12d828-5178-4bec-a603-edfeab4f8cbe,2026-03-27 17:37:47,False,HS-CON-0000137,luna.lopez.1@client032.example.com,Luna,Lopez,North Health 32,CMO,opportunity,HS-COMP-000032,HS-OWN-0002,"{""source"":""Referral""}"
b751a5c2-f23f-4f72-af67-bbdfb9dad073,2026-03-27 17:37:47,False,HS-CON-0000138,jude.evans.2@client032.example.com,Jude,Evans,North Health 32,CMO,lead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
0c74ac44-cdb7-4b29-ae20-7173e417d4e4,2026-03-27 17:37:47,False,HS-CON-0000139,nora.brooks.0@client033.example.com,Nora,Brooks,Bright Digital 33,Marketing Manager,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Referral""}"
cf096434-b122-4133-ba9c-77741ae7d2c5,2026-03-27 17:37:47,False,HS-CON-0000140,kai.bennett.1@client033.example.com,Kai,Bennett,Bright Digital 33,VP Growth,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Referral""}"
5d4c4847-ba61-48eb-919f-12dc757084e0,2026-03-27 17:37:47,False,HS-CON-0000141,ella.parker.2@client033.example.com,Ella,Parker,Bright Digital 33,Founder,customer,HS-COMP-000033,HS-OWN-0005,"{""source"":""Inbound""}"
2daad3f0-e5a6-401a-98e1-1ad7ce0f5383,2026-03-27 17:37:47,False,HS-CON-0000142,ruby.allen.3@client033.example.com,Ruby,Allen,Bright Digital 33,Marketing Manager,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Referral""}"
29275062-6b0f-4b3e-99f6-02dffae811cf,2026-03-27 17:37:47,False,HS-CON-0000143,ivy.patel.4@client033.example.com,Ivy,Patel,Bright Digital 33,Marketing Manager,marketingqualifiedlead,HS-COMP-000033,HS-OWN-0005,"{""source"":""Inbound""}"
4b6ad717-6b77-49c2-9c8f-b2b8ce6f4978,2026-03-27 17:37:47,False,HS-CON-0000144,aria.bailey.5@client033.example.com,Aria,Bailey,Bright Digital 33,Founder,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Inbound""}"
66658a76-d8ca-47da-ac2e-91c031ce86a3,2026-03-27 17:37:47,False,HS-CON-0000145,evan.reed.0@client034.example.com,Evan,Reed,North Health 34,VP Growth,marketingqualifiedlead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Inbound""}"
6ee30abf-8701-4d8b-b790-9ae6da4fa439,2026-03-27 17:37:47,False,HS-CON-0000146,luna.rivera.1@client034.example.com,Luna,Rivera,North Health 34,Marketing Manager,lead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Outbound""}"
1716414e-f677-40a0-b49b-1c36eb90b1bc,2026-03-27 17:37:47,False,HS-CON-0000147,liam.khan.2@client034.example.com,Liam,Khan,North Health 34,CMO,lead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Referral""}"
1f706507-1e7b-40db-964f-aa9960e5f389,2026-03-27 17:37:47,False,HS-CON-0000148,isla.morgan.3@client034.example.com,Isla,Morgan,North Health 34,CMO,marketingqualifiedlead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Inbound""}"
28fea4af-2155-4d70-8dfb-384661aa28ac,2026-03-27 17:37:47,False,HS-CON-0000149,nora.parker.4@client034.example.com,Nora,Parker,North Health 34,Founder,opportunity,HS-COMP-000034,HS-OWN-0008,"{""source"":""Inbound""}"
eaf11090-fc80-4622-a473-86535fa622f8,2026-03-27 17:37:47,False,HS-CON-0000150,aria.brooks.0@client035.example.com,Aria,Brooks,North Digital 35,CMO,opportunity,HS-COMP-000035,HS-OWN-0006,"{""source"":""Referral""}"
e9116d31-5efd-4c84-9af7-db0b8195d553,2026-03-27 17:37:47,False,HS-CON-0000151,evan.price.1@client035.example.com,Evan,Price,North Digital 35,Marketing Manager,marketingqualifiedlead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Referral""}"
bc54930f-7d3c-4431-84d2-45f6c7d35fb4,2026-03-27 17:37:47,False,HS-CON-0000152,noah.patel.2@client035.example.com,Noah,Patel,North Digital 35,CMO,customer,HS-COMP-000035,HS-OWN-0006,"{""source"":""Referral""}"
5174a1b0-06ea-4243-9367-989a3ae81df8,2026-03-27 17:37:47,False,HS-CON-0000153,kai.bailey.3@client035.example.com,Kai,Bailey,North Digital 35,Founder,lead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Outbound""}"
a7ba9515-037b-43ec-a13a-5993f2fe5c1c,2026-03-27 17:37:47,False,HS-CON-0000154,iris.garcia.0@client036.example.com,Iris,Garcia,Bright Retail 36,CMO,marketingqualifiedlead,HS-COMP-000036,HS-OWN-0004,"{""source"":""Inbound""}"
07026013-2391-4b4e-b6f7-929579461622,2026-03-27 17:37:47,False,HS-CON-0000155,iris.rivera.1@client036.example.com,Iris,Rivera,Bright Retail 36,VP Growth,lead,HS-COMP-000036,HS-OWN-0004,"{""source"":""Inbound""}"
d7195f1b-bd49-46ea-b643-16e3d5fc3b01,2026-03-27 17:37:47,False,HS-CON-0000156,aria.bailey.2@client036.example.com,Aria,Bailey,Bright Retail 36,CMO,marketingqualifiedlead,HS-COMP-000036,HS-OWN-0004,"{""source"":""Referral""}"
95c9c08d-9c06-4d6c-b741-b0f488de1355,2026-03-27 17:37:47,False,HS-CON-0000157,ava.lopez.3@client036.example.com,Ava,Lopez,Bright Retail 36,Marketing Manager,customer,HS-COMP-000036,HS-OWN-0004,"{""source"":""Inbound""}"
c9245d5c-df3f-4117-9371-1c33b7ceffcd,2026-03-27 17:37:47,False,HS-CON-0000158,jude.evans.0@client037.example.com,Jude,Evans,North Retail 37,Founder,opportunity,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
6138224e-ecd8-49ab-b6b0-97a6eaab9dc3,2026-03-27 17:37:47,False,HS-CON-0000159,aria.bennett.1@client037.example.com,Aria,Bennett,North Retail 37,Founder,marketingqualifiedlead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Referral""}"
b82c7e73-da01-44e3-bb55-dae04125256e,2026-03-27 17:37:47,False,HS-CON-0000160,luna.brooks.2@client037.example.com,Luna,Brooks,North Retail 37,Founder,marketingqualifiedlead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Outbound""}"
8a42065e-7f62-40d3-bfae-2a7feaa4655c,2026-03-27 17:37:47,False,HS-CON-0000161,iris.brooks.3@client037.example.com,Iris,Brooks,North Retail 37,CMO,opportunity,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
167a7534-7046-4a1e-b0f2-9a66b53365f1,2026-03-27 17:37:47,False,HS-CON-0000162,noah.khan.4@client037.example.com,Noah,Khan,North Retail 37,VP Growth,marketingqualifiedlead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Referral""}"
61844f5f-22b6-475b-860a-a2ff2c73fd6d,2026-03-27 17:37:47,False,HS-CON-0000163,isla.brooks.5@client037.example.com,Isla,Brooks,North Retail 37,VP Growth,opportunity,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
0682c2ff-abd6-4504-9ed9-3140786bec2a,2026-03-27 17:37:47,False,HS-CON-0000164,noah.reed.0@client038.example.com,Noah,Reed,North Health 38,Founder,customer,HS-COMP-000038,HS-OWN-0002,"{""source"":""Outbound""}"
a80c9197-e52f-4ada-a120-625df0271984,2026-03-27 17:37:47,False,HS-CON-0000165,luna.parker.1@client038.example.com,Luna,Parker,North Health 38,Founder,lead,HS-COMP-000038,HS-OWN-0002,"{""source"":""Inbound""}"
dcbb40d5-c687-4611-b269-26ec3152965a,2026-03-27 17:37:47,False,HS-CON-0000166,noah.wright.2@client038.example.com,Noah,Wright,North Health 38,CMO,opportunity,HS-COMP-000038,HS-OWN-0002,"{""source"":""Referral""}"
ebeadf68-b782-42b0-85e0-55b3c3b25914,2026-03-27 17:37:47,False,HS-CON-0000167,iris.parker.0@client039.example.com,Iris,Parker,Bright Health 39,Marketing Manager,customer,HS-COMP-000039,HS-OWN-0004,"{""source"":""Inbound""}"
7dfb5dda-5848-4ca6-b309-d0e6c9604ec1,2026-03-27 17:37:47,False,HS-CON-0000168,isla.shah.1@client039.example.com,Isla,Shah,Bright Health 39,VP Growth,opportunity,HS-COMP-000039,HS-OWN-0004,"{""source"":""Referral""}"
b7e58d66-fc7c-4b12-b96d-c1e73292cfc4,2026-03-27 17:37:47,False,HS-CON-0000169,isla.khan.2@client039.example.com,Isla,Khan,Bright Health 39,Marketing Manager,customer,HS-COMP-000039,HS-OWN-0004,"{""source"":""Referral""}"
c171dd49-12d9-47a6-b484-dc4d3a3fd77a,2026-03-27 17:37:47,False,HS-CON-0000170,isla.clark.0@client040.example.com,Isla,Clark,Bright Health 40,VP Growth,marketingqualifiedlead,HS-COMP-000040,HS-OWN-0009,"{""source"":""Referral""}"
ef260b52-7416-460b-a190-07c56e7bd7c8,2026-03-27 17:37:47,False,HS-CON-0000171,zoe.reed.1@client040.example.com,Zoe,Reed,Bright Health 40,Founder,opportunity,HS-COMP-000040,HS-OWN-0009,"{""source"":""Referral""}"
3fbc94e3-8221-4edd-9ddf-2e500fb8eef1,2026-03-27 17:37:47,False,HS-CON-0000172,ruby.price.2@client040.example.com,Ruby,Price,Bright Health 40,Marketing Manager,opportunity,HS-COMP-000040,HS-OWN-0009,"{""source"":""Referral""}"
38ec0f53-e5ad-4d82-9d22-21dc4d63f4a0,2026-03-27 17:37:47,False,HS-CON-0000173,aria.brooks.3@client040.example.com,Aria,Brooks,Bright Health 40,VP Growth,lead,HS-COMP-000040,HS-OWN-0009,"{""source"":""Outbound""}"
5b720c60-1cc5-41f4-9ff6-e21ae2faba23,2026-03-27 17:37:47,False,HS-CON-0000174,nora.price.4@client040.example.com,Nora,Price,Bright Health 40,Marketing Manager,lead,HS-COMP-000040,HS-OWN-0009,"{""source"":""Outbound""}"
006255c9-c0cf-4d7f-a08c-028ed5a0e01e,2026-03-27 17:37:47,False,HS-CON-0000175,evan.lopez.5@client040.example.com,Evan,Lopez,Bright Health 40,Founder,opportunity,HS-COMP-000040,HS-OWN-0009,"{""source"":""Outbound""}"
ded49c11-32e5-49ac-91df-e7ed86527b6e,2026-03-27 17:37:47,False,HS-CON-0000176,aria.kim.0@client041.example.com,Aria,Kim,North Digital 41,Founder,customer,HS-COMP-000041,HS-OWN-0001,"{""source"":""Inbound""}"
b7af902e-0362-4211-a6ff-8c16de9f7736,2026-03-27 17:37:47,False,HS-CON-0000177,evan.evans.1@client041.example.com,Evan,Evans,North Digital 41,Founder,customer,HS-COMP-000041,HS-OWN-0001,"{""source"":""Outbound""}"
129c4c65-50b7-4abe-91a9-73d45d51f9e6,2026-03-27 17:37:47,False,HS-CON-0000178,owen.carter.2@client041.example.com,Owen,Carter,North Digital 41,CMO,opportunity,HS-COMP-000041,HS-OWN-0001,"{""source"":""Outbound""}"
c859b791-12a3-4ff0-bc05-25bb35a5fd18,2026-03-27 17:37:47,False,HS-CON-0000179,iris.brooks.0@client042.example.com,Iris,Brooks,Nova Digital 42,VP Growth,customer,HS-COMP-000042,HS-OWN-0007,"{""source"":""Inbound""}"
24c919c2-575d-474a-aa91-c2633f01da74,2026-03-27 17:37:47,False,HS-CON-0000180,ava.garcia.1@client042.example.com,Ava,Garcia,Nova Digital 42,VP Growth,marketingqualifiedlead,HS-COMP-000042,HS-OWN-0007,"{""source"":""Outbound""}"
b9d8f776-4d50-45f3-bc8f-da9138fcedea,2026-03-27 17:37:47,False,HS-CON-0000181,mila.carter.0@client043.example.com,Mila,Carter,North Health 43,CMO,lead,HS-COMP-000043,HS-OWN-0002,"{""source"":""Outbound""}"
4be4df83-8199-42f4-8c90-a0241c45fd76,2026-03-27 17:37:47,False,HS-CON-0000182,isla.wright.1@client043.example.com,Isla,Wright,North Health 43,VP Growth,opportunity,HS-COMP-000043,HS-OWN-0002,"{""source"":""Referral""}"
bf5c0fe0-cffc-467d-a0dd-1583ba4c32f2,2026-03-27 17:37:47,False,HS-CON-0000183,ava.allen.0@client044.example.com,Ava,Allen,Bright Capital 44,CMO,marketingqualifiedlead,HS-COMP-000044,HS-OWN-0007,"{""source"":""Outbound""}"
e5d98be7-cbba-4584-9131-91ed1d80b622,2026-03-27 17:37:47,False,HS-CON-0000184,ezra.parker.1@client044.example.com,Ezra,Parker,Bright Capital 44,Marketing Manager,marketingqualifiedlead,HS-COMP-000044,HS-OWN-0007,"{""source"":""Referral""}"
310cc5cc-f83f-4969-8090-08c4c6076320,2026-03-27 17:37:47,False,HS-CON-0000185,ella.allen.0@client045.example.com,Ella,Allen,North Digital 45,Marketing Manager,customer,HS-COMP-000045,HS-OWN-0005,"{""source"":""Inbound""}"
50f82ca6-b25b-4567-b425-5b16aa375668,2026-03-27 17:37:47,False,HS-CON-0000186,aria.rivera.1@client045.example.com,Aria,Rivera,North Digital 45,VP Growth,customer,HS-COMP-000045,HS-OWN-0005,"{""source"":""Outbound""}"
13d76a3c-2ed3-489d-845a-a86db9ec5bc4,2026-03-27 17:37:47,False,HS-CON-0000187,kai.price.2@client045.example.com,Kai,Price,North Digital 45,CMO,opportunity,HS-COMP-000045,HS-OWN-0005,"{""source"":""Referral""}"
02c5f8ec-37e1-40d4-a6ae-2dc236004aaf,2026-03-27 17:37:47,False,HS-CON-0000188,luna.reed.0@client046.example.com,Luna,Reed,Nova Health 46,Founder,opportunity,HS-COMP-000046,HS-OWN-0008,"{""source"":""Inbound""}"
2d7f73c9-ab2e-4319-b96b-9bd286806b7e,2026-03-27 17:37:47,False,HS-CON-0000189,leo.allen.1@client046.example.com,Leo,Allen,Nova Health 46,Founder,lead,HS-COMP-000046,HS-OWN-0008,"{""source"":""Referral""}"
1d601a1f-272c-4480-8b36-3f7a893e7a3c,2026-03-27 17:37:47,False,HS-CON-0000190,ava.rivera.2@client046.example.com,Ava,Rivera,Nova Health 46,Marketing Manager,marketingqualifiedlead,HS-COMP-000046,HS-OWN-0008,"{""source"":""Referral""}"
fdefd47f-fd22-4fb6-846c-44ef97f85e84,2026-03-27 17:37:47,False,HS-CON-0000191,ella.bailey.0@client047.example.com,Ella,Bailey,Bright Digital 47,CMO,customer,HS-COMP-000047,HS-OWN-0010,"{""source"":""Outbound""}"
986585b6-1c2c-43dc-b3d8-b9f0eef6f63c,2026-03-27 17:37:47,False,HS-CON-0000192,nora.carter.1@client047.example.com,Nora,Carter,Bright Digital 47,CMO,marketingqualifiedlead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Referral""}"
303bc416-6be8-41c0-a984-9c43dea9c3f2,2026-03-27 17:37:47,False,HS-CON-0000193,liam.bennett.2@client047.example.com,Liam,Bennett,Bright Digital 47,VP Growth,opportunity,HS-COMP-000047,HS-OWN-0010,"{""source"":""Inbound""}"
98a2c7e2-f45a-48c0-84bd-0c384136f0aa,2026-03-27 17:37:47,False,HS-CON-0000194,evan.garcia.3@client047.example.com,Evan,Garcia,Bright Digital 47,Marketing Manager,marketingqualifiedlead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Outbound""}"
428c7a18-9785-4e66-b090-28b7db670618,2026-03-27 17:37:47,False,HS-CON-0000195,iris.wright.4@client047.example.com,Iris,Wright,Bright Digital 47,Founder,marketingqualifiedlead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Outbound""}"
8884a2c6-fac6-41e4-bb26-d41ca24d334d,2026-03-27 17:37:47,False,HS-CON-0000196,isla.lopez.5@client047.example.com,Isla,Lopez,Bright Digital 47,Marketing Manager,lead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Outbound""}"
42f34818-c6b0-42f2-a81d-a8d9ad1d0f25,2026-03-27 17:37:47,False,HS-CON-0000197,ezra.kim.0@client048.example.com,Ezra,Kim,Blue Labs 48,VP Growth,marketingqualifiedlead,HS-COMP-000048,HS-OWN-0008,"{""source"":""Outbound""}"
612829ed-ef27-4409-96b0-6d3faa46c310,2026-03-27 17:37:47,False,HS-CON-0000198,kai.rivera.1@client048.example.com,Kai,Rivera,Blue Labs 48,Marketing Manager,opportunity,HS-COMP-000048,HS-OWN-0008,"{""source"":""Outbound""}"
ee390180-b59d-44f5-b229-7848fe17d07c,2026-03-27 17:37:47,False,HS-CON-0000199,ivy.brooks.2@client048.example.com,Ivy,Brooks,Blue Labs 48,Founder,lead,HS-COMP-000048,HS-OWN-0008,"{""source"":""Outbound""}"
83762111-a8a0-4b20-90d3-1677412a77ff,2026-03-27 17:37:47,False,HS-CON-0000200,iris.nguyen.0@client049.example.com,Iris,Nguyen,Prime Retail 49,CMO,customer,HS-COMP-000049,HS-OWN-0001,"{""source"":""Outbound""}"
4142795e-f323-487d-844c-7c9dd3889f76,2026-03-27 17:37:47,False,HS-CON-0000201,ella.khan.1@client049.example.com,Ella,Khan,Prime Retail 49,Founder,marketingqualifiedlead,HS-COMP-000049,HS-OWN-0001,"{""source"":""Referral""}"
f49cb4ae-bc30-4930-9ef4-ff2aae9bfb22,2026-03-27 17:37:47,False,HS-CON-0000202,nora.rivera.2@client049.example.com,Nora,Rivera,Prime Retail 49,VP Growth,opportunity,HS-COMP-000049,HS-OWN-0001,"{""source"":""Referral""}"
c9daa238-727f-49b9-b7ae-326c12149e48,2026-03-27 17:37:47,False,HS-CON-0000203,zoe.bailey.3@client049.example.com,Zoe,Bailey,Prime Retail 49,Marketing Manager,customer,HS-COMP-000049,HS-OWN-0001,"{""source"":""Referral""}"
6beb6e1e-7975-4d8e-8927-14840ed7231b,2026-03-27 17:37:47,False,HS-CON-0000204,evan.bennett.0@client050.example.com,Evan,Bennett,Nova Capital 50,CMO,customer,HS-COMP-000050,HS-OWN-0009,"{""source"":""Inbound""}"
6b37b4f0-1b1f-4253-be51-6a618bd6bbdc,2026-03-27 17:37:47,False,HS-CON-0000205,isla.clark.1@client050.example.com,Isla,Clark,Nova Capital 50,Marketing Manager,opportunity,HS-COMP-000050,HS-OWN-0009,"{""source"":""Inbound""}"
8ea4694b-6f71-447b-94b1-f9f80ed6aacd,2026-03-27 17:37:47,False,HS-CON-0000206,ella.shah.2@client050.example.com,Ella,Shah,Nova Capital 50,CMO,opportunity,HS-COMP-000050,HS-OWN-0009,"{""source"":""Outbound""}"
8eadd4d4-ed8b-44d3-a890-90667445126e,2026-03-27 17:37:47,False,HS-CON-0000207,ezra.parker.0@client051.example.com,Ezra,Parker,Nova Digital 51,Founder,lead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Inbound""}"
4725167e-9f8c-4d75-a6ac-0953f8c08330,2026-03-27 17:37:47,False,HS-CON-0000208,zoe.garcia.1@client051.example.com,Zoe,Garcia,Nova Digital 51,Founder,marketingqualifiedlead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Referral""}"
f9c72db1-5843-4e8a-b19d-e8d9d9ea4d2a,2026-03-27 17:37:47,False,HS-CON-0000209,noah.morgan.2@client051.example.com,Noah,Morgan,Nova Digital 51,Founder,lead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Outbound""}"
a80e3874-8a1c-4b1d-ad00-2ead33409e5d,2026-03-27 17:37:47,False,HS-CON-0000210,mia.garcia.3@client051.example.com,Mia,Garcia,Nova Digital 51,VP Growth,opportunity,HS-COMP-000051,HS-OWN-0006,"{""source"":""Referral""}"
54539eda-3c24-4ca1-8514-205c5c54f429,2026-03-27 17:37:47,False,HS-CON-0000211,isla.brooks.4@client051.example.com,Isla,Brooks,Nova Digital 51,Marketing Manager,marketingqualifiedlead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Inbound""}"
89b2d286-9e06-4676-a31b-83f524cf21d4,2026-03-27 17:37:47,False,HS-CON-0000212,owen.price.5@client051.example.com,Owen,Price,Nova Digital 51,CMO,marketingqualifiedlead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Referral""}"
