_dataorbit_sync_id,_dataorbit_synced_at,_dataorbit_is_deleted,hs_object_id,email,firstname,lastname,company,jobtitle,lifecyclestage,associated_company_id,hubspot_owner_id,properties
eba015ad-36cb-467e-bb2f-c0754fb7d7da,2026-03-27 17:33:21,False,HS-CON-0000107,evan.shah.3@client029.example.com,Evan,Shah,Bright Capital 29,VP Growth,opportunity,HS-COMP-000029,HS-OWN-0002,"{""source"":""Outbound""}"
03b40270-2838-403b-90d4-d1d5d29dca1a,2026-03-27 17:33:21,False,HS-CON-0000108,iris.nguyen.4@client029.example.com,Iris,Nguyen,Bright Capital 29,VP Growth,opportunity,HS-COMP-000029,HS-OWN-0002,"{""source"":""Outbound""}"
145f6c47-44ff-49ca-a060-9323bf29dedc,2026-03-27 17:33:21,False,HS-CON-0000109,ezra.patel.5@client029.example.com,Ezra,Patel,Bright Capital 29,CMO,customer,HS-COMP-000029,HS-OWN-0002,"{""source"":""Referral""}"
8f3b6262-a122-438f-ba69-2293db3562cb,2026-03-27 17:33:21,False,HS-CON-0000110,jude.wright.0@client030.example.com,Jude,Wright,Nova Health 30,Founder,customer,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
e6c45a07-8987-43cd-9dd4-42b67c9fe1d6,2026-03-27 17:33:21,False,HS-CON-0000111,nora.morgan.1@client030.example.com,Nora,Morgan,Nova Health 30,CMO,customer,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
4d48e591-17d9-4947-bb51-154947677630,2026-03-27 17:33:21,False,HS-CON-0000112,ella.khan.2@client030.example.com,Ella,Khan,Nova Health 30,CMO,lead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
335f0d7f-da26-4ee7-b911-2eb829b3978d,2026-03-27 17:33:21,False,HS-CON-0000113,owen.lopez.3@client030.example.com,Owen,Lopez,Nova Health 30,Marketing Manager,marketingqualifiedlead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Referral""}"
b0027cd9-0c9c-4ffb-b24b-1f46e6759edd,2026-03-27 17:33:21,False,HS-CON-0000114,owen.bennett.4@client030.example.com,Owen,Bennett,Nova Health 30,CMO,marketingqualifiedlead,HS-COMP-000030,HS-OWN-0006,"{""source"":""Outbound""}"
144f7184-b425-47dc-8f8e-ee93631bbd5f,2026-03-27 17:33:21,False,HS-CON-0000115,luna.patel.0@client031.example.com,Luna,Patel,Bright Digital 31,CMO,customer,HS-COMP-000031,HS-OWN-0009,"{""source"":""Inbound""}"
3080eebc-d820-4757-9fb3-b5a0c9a4cf79,2026-03-27 17:33:21,False,HS-CON-0000116,mila.carter.1@client031.example.com,Mila,Carter,Bright Digital 31,Marketing Manager,marketingqualifiedlead,HS-COMP-000031,HS-OWN-0009,"{""source"":""Outbound""}"
07ceaa29-ee93-41d9-9e08-584366a970ad,2026-03-27 17:33:21,False,HS-CON-0000117,ivy.bailey.0@client032.example.com,Ivy,Bailey,North Health 32,Founder,marketingqualifiedlead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
1acdbfc7-48d0-4bb8-a82d-bdb69b533b1b,2026-03-27 17:33:21,False,HS-CON-0000118,evan.wright.1@client032.example.com,Evan,Wright,North Health 32,Marketing Manager,opportunity,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
2a4d51c9-9a3f-4dc6-88af-0ef3a0fb48d6,2026-03-27 17:33:21,False,HS-CON-0000119,mia.patel.2@client032.example.com,Mia,Patel,North Health 32,Founder,lead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
21ce8119-ac1e-4720-a309-198f89a1253f,2026-03-27 17:33:21,False,HS-CON-0000120,nora.khan.3@client032.example.com,Nora,Khan,North Health 32,CMO,lead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Referral""}"
2569001a-8177-4848-be9b-f22506a19623,2026-03-27 17:33:21,False,HS-CON-0000121,jude.patel.4@client032.example.com,Jude,Patel,North Health 32,Marketing Manager,lead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Referral""}"
5b66f602-d416-4f6d-a6b4-5b0e5a107d34,2026-03-27 17:33:21,False,HS-CON-0000122,evan.morgan.5@client032.example.com,Evan,Morgan,North Health 32,Marketing Manager,lead,HS-COMP-000032,HS-OWN-0002,"{""source"":""Inbound""}"
c8452c19-60e3-4fd6-8849-ae7a8aec0fed,2026-03-27 17:33:21,False,HS-CON-0000123,liam.wright.0@client033.example.com,Liam,Wright,Bright Digital 33,Founder,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Outbound""}"
65fd3a20-c830-4ac6-a221-06d039a461f4,2026-03-27 17:33:21,False,HS-CON-0000124,ivy.carter.1@client033.example.com,Ivy,Carter,Bright Digital 33,Marketing Manager,opportunity,HS-COMP-000033,HS-OWN-0005,"{""source"":""Referral""}"
38a36824-463e-4f47-a1b6-82adacc7eedb,2026-03-27 17:33:21,False,HS-CON-0000125,leo.bailey.2@client033.example.com,Leo,Bailey,Bright Digital 33,Founder,marketingqualifiedlead,HS-COMP-000033,HS-OWN-0005,"{""source"":""Inbound""}"
396eaef3-6e34-4328-8472-058a8aa698d0,2026-03-27 17:33:21,False,HS-CON-0000126,mila.kim.3@client033.example.com,Mila,Kim,Bright Digital 33,Founder,lead,HS-COMP-000033,HS-OWN-0005,"{""source"":""Outbound""}"
212ee27d-835f-43a6-9427-f6c0d3126bf8,2026-03-27 17:33:21,False,HS-CON-0000127,ivy.carter.4@client033.example.com,Ivy,Carter,Bright Digital 33,Marketing Manager,customer,HS-COMP-000033,HS-OWN-0005,"{""source"":""Inbound""}"
2efd8801-e7e7-4b68-91c3-3f7fb27ccfee,2026-03-27 17:33:21,False,HS-CON-0000128,luna.lopez.0@client034.example.com,Luna,Lopez,North Health 34,Founder,marketingqualifiedlead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Referral""}"
9f417d2c-bcf2-4903-a2e9-be16bb3194b2,2026-03-27 17:33:21,False,HS-CON-0000129,mila.nguyen.1@client034.example.com,Mila,Nguyen,North Health 34,Marketing Manager,marketingqualifiedlead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Outbound""}"
f1df7a9a-3908-4bc4-a2ed-f50ed73eaaba,2026-03-27 17:33:21,False,HS-CON-0000130,mia.rivera.2@client034.example.com,Mia,Rivera,North Health 34,Marketing Manager,marketingqualifiedlead,HS-COMP-000034,HS-OWN-0008,"{""source"":""Referral""}"
61d7f226-092e-47e1-a383-66f3b8ccd0d8,2026-03-27 17:33:21,False,HS-CON-0000131,ezra.bailey.3@client034.example.com,Ezra,Bailey,North Health 34,VP Growth,opportunity,HS-COMP-000034,HS-OWN-0008,"{""source"":""Referral""}"
5da74287-3f1a-403f-8c50-d9e316c9c69d,2026-03-27 17:33:21,False,HS-CON-0000132,evan.bailey.4@client034.example.com,Evan,Bailey,North Health 34,VP Growth,opportunity,HS-COMP-000034,HS-OWN-0008,"{""source"":""Referral""}"
99f1c3aa-eb21-4b3e-b55a-8bf1180e3a90,2026-03-27 17:33:21,False,HS-CON-0000133,ella.parker.5@client034.example.com,Ella,Parker,North Health 34,Founder,customer,HS-COMP-000034,HS-OWN-0008,"{""source"":""Inbound""}"
17569422-c128-4c0c-beb2-6f86eec148ec,2026-03-27 17:33:21,False,HS-CON-0000134,evan.reed.0@client035.example.com,Evan,Reed,North Digital 35,VP Growth,marketingqualifiedlead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Inbound""}"
9a6277f7-1d3f-42f9-9e49-8a467fd3e6e5,2026-03-27 17:33:21,False,HS-CON-0000135,luna.rivera.1@client035.example.com,Luna,Rivera,North Digital 35,Marketing Manager,lead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Outbound""}"
284463e3-265d-4853-9922-3c0ffe74ad94,2026-03-27 17:33:21,False,HS-CON-0000136,liam.khan.2@client035.example.com,Liam,Khan,North Digital 35,CMO,lead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Referral""}"
7ad813b0-f8aa-4bf1-a89f-00c5498e3e9e,2026-03-27 17:33:21,False,HS-CON-0000137,isla.morgan.3@client035.example.com,Isla,Morgan,North Digital 35,CMO,marketingqualifiedlead,HS-COMP-000035,HS-OWN-0006,"{""source"":""Inbound""}"
b2dbb7c0-970a-47fd-b6f4-67dd7bcfb0b9,2026-03-27 17:33:21,False,HS-CON-0000138,nora.parker.4@client035.example.com,Nora,Parker,North Digital 35,Founder,opportunity,HS-COMP-000035,HS-OWN-0006,"{""source"":""Inbound""}"
f19ae655-89db-4ee9-977f-8cbc2371ef72,2026-03-27 17:33:21,False,HS-CON-0000139,aria.brooks.0@client036.example.com,Aria,Brooks,Bright Retail 36,CMO,opportunity,HS-COMP-000036,HS-OWN-0004,"{""source"":""Referral""}"
c52d44b0-69ce-4380-986b-792d43fc9b12,2026-03-27 17:33:21,False,HS-CON-0000140,evan.price.1@client036.example.com,Evan,Price,Bright Retail 36,Marketing Manager,marketingqualifiedlead,HS-COMP-000036,HS-OWN-0004,"{""source"":""Referral""}"
ace63616-bd82-450e-bd06-ad7b1cf96885,2026-03-27 17:33:21,False,HS-CON-0000141,noah.patel.2@client036.example.com,Noah,Patel,Bright Retail 36,CMO,customer,HS-COMP-000036,HS-OWN-0004,"{""source"":""Referral""}"
072341c5-e296-48a2-8709-cb3b28999656,2026-03-27 17:33:21,False,HS-CON-0000142,kai.bailey.3@client036.example.com,Kai,Bailey,Bright Retail 36,Founder,lead,HS-COMP-000036,HS-OWN-0004,"{""source"":""Outbound""}"
6189318e-c0b1-43d0-99d4-e3b33d0f4c15,2026-03-27 17:33:21,False,HS-CON-0000143,iris.garcia.0@client037.example.com,Iris,Garcia,North Retail 37,CMO,marketingqualifiedlead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
6bc1a37c-6ea0-465c-ad06-6391f1239dc3,2026-03-27 17:33:21,False,HS-CON-0000144,iris.rivera.1@client037.example.com,Iris,Rivera,North Retail 37,VP Growth,lead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
d10424f5-2990-4eec-afa7-2a38a4803e27,2026-03-27 17:33:21,False,HS-CON-0000145,aria.bailey.2@client037.example.com,Aria,Bailey,North Retail 37,CMO,marketingqualifiedlead,HS-COMP-000037,HS-OWN-0003,"{""source"":""Referral""}"
1a30d3c9-0459-45cb-b412-5a2a39c01e75,2026-03-27 17:33:21,False,HS-CON-0000146,ava.lopez.3@client037.example.com,Ava,Lopez,North Retail 37,Marketing Manager,customer,HS-COMP-000037,HS-OWN-0003,"{""source"":""Inbound""}"
42db1cc3-d7ec-49d8-b57f-256b0f58f7b5,2026-03-27 17:33:21,False,HS-CON-0000147,ivy.morgan.0@client038.example.com,Ivy,Morgan,North Health 38,CMO,opportunity,HS-COMP-000038,HS-OWN-0002,"{""source"":""Outbound""}"
e01eb02f-104e-4ee6-b34e-967b6a4aa789,2026-03-27 17:33:21,False,HS-CON-0000148,jude.evans.1@client038.example.com,Jude,Evans,North Health 38,Founder,opportunity,HS-COMP-000038,HS-OWN-0002,"{""source"":""Inbound""}"
a0013660-394f-4130-a8c2-b1a12f30f940,2026-03-27 17:33:21,False,HS-CON-0000149,kai.allen.0@client039.example.com,Kai,Allen,Bright Health 39,VP Growth,lead,HS-COMP-000039,HS-OWN-0004,"{""source"":""Inbound""}"
688463da-edcc-4317-a41e-4c6fd44c0187,2026-03-27 17:33:21,False,HS-CON-0000150,ava.clark.1@client039.example.com,Ava,Clark,Bright Health 39,Founder,opportunity,HS-COMP-000039,HS-OWN-0004,"{""source"":""Referral""}"
c3b62eb6-c856-4902-84fa-732673c8c864,2026-03-27 17:33:21,False,HS-CON-0000151,mia.kim.2@client039.example.com,Mia,Kim,Bright Health 39,CMO,marketingqualifiedlead,HS-COMP-000039,HS-OWN-0004,"{""source"":""Referral""}"
ed6ef89a-875c-4edf-ae68-5c089f98e025,2026-03-27 17:33:21,False,HS-CON-0000152,ruby.kim.0@client040.example.com,Ruby,Kim,Bright Health 40,CMO,marketingqualifiedlead,HS-COMP-000040,HS-OWN-0009,"{""source"":""Referral""}"
b98dad5c-2b04-4f08-97dc-aa66fe332f0b,2026-03-27 17:33:21,False,HS-CON-0000153,aria.carter.1@client040.example.com,Aria,Carter,Bright Health 40,VP Growth,customer,HS-COMP-000040,HS-OWN-0009,"{""source"":""Inbound""}"
52d90121-b1d2-4dc5-bddd-cd118e6e681d,2026-03-27 17:33:21,False,HS-CON-0000154,ella.shah.2@client040.example.com,Ella,Shah,Bright Health 40,Marketing Manager,customer,HS-COMP-000040,HS-OWN-0009,"{""source"":""Outbound""}"
00e21316-7bd7-4d38-baf0-e68361be57e3,2026-03-27 17:33:21,False,HS-CON-0000155,jude.lopez.3@client040.example.com,Jude,Lopez,Bright Health 40,Founder,lead,HS-COMP-000040,HS-OWN-0009,"{""source"":""Inbound""}"
e797e5b2-932a-4614-b7cd-71871c7ca33a,2026-03-27 17:33:21,False,HS-CON-0000156,mila.rivera.0@client041.example.com,Mila,Rivera,North Digital 41,Marketing Manager,opportunity,HS-COMP-000041,HS-OWN-0001,"{""source"":""Referral""}"
f3f8aaab-1457-4981-b747-aeefa45d6d3a,2026-03-27 17:33:21,False,HS-CON-0000157,aria.brooks.1@client041.example.com,Aria,Brooks,North Digital 41,VP Growth,lead,HS-COMP-000041,HS-OWN-0001,"{""source"":""Outbound""}"
59a4efe8-53d3-4ef7-832d-5513290f672d,2026-03-27 17:33:21,False,HS-CON-0000158,nora.price.2@client041.example.com,Nora,Price,North Digital 41,Marketing Manager,lead,HS-COMP-000041,HS-OWN-0001,"{""source"":""Outbound""}"
640d5c29-8d13-47d5-becd-d02694892756,2026-03-27 17:33:21,False,HS-CON-0000159,evan.lopez.3@client041.example.com,Evan,Lopez,North Digital 41,Founder,opportunity,HS-COMP-000041,HS-OWN-0001,"{""source"":""Outbound""}"
b9b84bcf-3ce2-4dc0-b36a-e29466f40bc9,2026-03-27 17:33:21,False,HS-CON-0000160,ezra.shah.0@client042.example.com,Ezra,Shah,Nova Digital 42,Marketing Manager,customer,HS-COMP-000042,HS-OWN-0007,"{""source"":""Referral""}"
e1248059-4221-49f2-a5e5-fa9379d3cde9,2026-03-27 17:33:21,False,HS-CON-0000161,noah.bennett.1@client042.example.com,Noah,Bennett,Nova Digital 42,Founder,customer,HS-COMP-000042,HS-OWN-0007,"{""source"":""Outbound""}"
fb30d737-8148-4085-b6c3-524583343441,2026-03-27 17:33:21,False,HS-CON-0000162,owen.carter.2@client042.example.com,Owen,Carter,Nova Digital 42,CMO,opportunity,HS-COMP-000042,HS-OWN-0007,"{""source"":""Outbound""}"
b92e9c05-b520-4d78-b6bd-21025b283008,2026-03-27 17:33:21,False,HS-CON-0000163,luna.evans.3@client042.example.com,Luna,Evans,Nova Digital 42,CMO,lead,HS-COMP-000042,HS-OWN-0007,"{""source"":""Inbound""}"
c2d4d949-8f71-4014-8bdd-06bcf3696ab2,2026-03-27 17:33:21,False,HS-CON-0000164,owen.kim.0@client043.example.com,Owen,Kim,North Health 43,VP Growth,lead,HS-COMP-000043,HS-OWN-0002,"{""source"":""Referral""}"
0d263eed-8f06-4101-b98b-ca029c54bd6f,2026-03-27 17:33:21,False,HS-CON-0000165,mia.clark.1@client043.example.com,Mia,Clark,North Health 43,Founder,lead,HS-COMP-000043,HS-OWN-0002,"{""source"":""Inbound""}"
0b1b7690-50c4-408c-83df-6ddd14e2006c,2026-03-27 17:33:21,False,HS-CON-0000166,isla.wright.2@client043.example.com,Isla,Wright,North Health 43,VP Growth,opportunity,HS-COMP-000043,HS-OWN-0002,"{""source"":""Referral""}"
18550f93-48f5-4e4d-b08d-da36813b3c52,2026-03-27 17:33:21,False,HS-CON-0000167,nora.parker.3@client043.example.com,Nora,Parker,North Health 43,Founder,opportunity,HS-COMP-000043,HS-OWN-0002,"{""source"":""Referral""}"
fd6ece92-b010-4026-bf93-336e192c7254,2026-03-27 17:33:21,False,HS-CON-0000168,mia.bennett.4@client043.example.com,Mia,Bennett,North Health 43,Founder,opportunity,HS-COMP-000043,HS-OWN-0002,"{""source"":""Inbound""}"
5bbe186b-9366-4eed-8ce0-1baa80a51bd1,2026-03-27 17:33:21,False,HS-CON-0000169,mila.patel.5@client043.example.com,Mila,Patel,North Health 43,CMO,lead,HS-COMP-000043,HS-OWN-0002,"{""source"":""Referral""}"
0810afc6-6194-4093-a5fc-7c08f4dba0fe,2026-03-27 17:33:21,False,HS-CON-0000170,luna.reed.0@client044.example.com,Luna,Reed,Bright Capital 44,VP Growth,customer,HS-COMP-000044,HS-OWN-0007,"{""source"":""Referral""}"
a903f41b-0eb1-4b3b-8f99-a75a04077bf6,2026-03-27 17:33:21,False,HS-CON-0000171,ezra.brooks.1@client044.example.com,Ezra,Brooks,Bright Capital 44,Marketing Manager,marketingqualifiedlead,HS-COMP-000044,HS-OWN-0007,"{""source"":""Outbound""}"
d059b21a-b803-4253-9914-7f1cbac561dd,2026-03-27 17:33:21,False,HS-CON-0000172,ivy.brooks.2@client044.example.com,Ivy,Brooks,Bright Capital 44,CMO,marketingqualifiedlead,HS-COMP-000044,HS-OWN-0007,"{""source"":""Referral""}"
3dd08ba0-feea-4e7e-81b6-c8d04790944c,2026-03-27 17:33:21,False,HS-CON-0000173,jude.reed.0@client045.example.com,Jude,Reed,North Digital 45,VP Growth,lead,HS-COMP-000045,HS-OWN-0005,"{""source"":""Outbound""}"
8d80c733-b1c9-4ce6-bdd2-8b302fad3865,2026-03-27 17:33:21,False,HS-CON-0000174,isla.allen.1@client045.example.com,Isla,Allen,North Digital 45,CMO,marketingqualifiedlead,HS-COMP-000045,HS-OWN-0005,"{""source"":""Referral""}"
544fbb10-8c65-4bfa-a109-7570337fdcee,2026-03-27 17:33:21,False,HS-CON-0000175,mia.reed.2@client045.example.com,Mia,Reed,North Digital 45,VP Growth,marketingqualifiedlead,HS-COMP-000045,HS-OWN-0005,"{""source"":""Outbound""}"
8ad36d8b-daee-4451-b6fa-247e0b3c7df1,2026-03-27 17:33:21,False,HS-CON-0000176,kai.carter.3@client045.example.com,Kai,Carter,North Digital 45,Marketing Manager,customer,HS-COMP-000045,HS-OWN-0005,"{""source"":""Referral""}"
3b33b3b0-7c23-406a-903f-fd68664f0f16,2026-03-27 17:33:21,False,HS-CON-0000177,leo.rivera.4@client045.example.com,Leo,Rivera,North Digital 45,Marketing Manager,marketingqualifiedlead,HS-COMP-000045,HS-OWN-0005,"{""source"":""Referral""}"
177674d3-87cf-468a-91dd-8e11c9cc6230,2026-03-27 17:33:21,False,HS-CON-0000178,ruby.reed.0@client046.example.com,Ruby,Reed,Nova Health 46,CMO,lead,HS-COMP-000046,HS-OWN-0008,"{""source"":""Inbound""}"
27a339e1-81cc-4b7a-bdf3-1bb681670817,2026-03-27 17:33:21,False,HS-CON-0000179,mila.patel.1@client046.example.com,Mila,Patel,Nova Health 46,VP Growth,marketingqualifiedlead,HS-COMP-000046,HS-OWN-0008,"{""source"":""Outbound""}"
b93c918a-0843-4a88-ad57-e00676d413d7,2026-03-27 17:33:21,False,HS-CON-0000180,mila.reed.2@client046.example.com,Mila,Reed,Nova Health 46,Founder,customer,HS-COMP-000046,HS-OWN-0008,"{""source"":""Outbound""}"
be12d363-115f-4c09-b287-75f94b54b758,2026-03-27 17:33:21,False,HS-CON-0000181,owen.garcia.3@client046.example.com,Owen,Garcia,Nova Health 46,CMO,opportunity,HS-COMP-000046,HS-OWN-0008,"{""source"":""Outbound""}"
1b295079-8ac0-4423-96ad-28a0e41b4402,2026-03-27 17:33:21,False,HS-CON-0000182,ella.bailey.4@client046.example.com,Ella,Bailey,Nova Health 46,CMO,customer,HS-COMP-000046,HS-OWN-0008,"{""source"":""Outbound""}"
2de47724-7878-4875-ae70-27742e5d18f9,2026-03-27 17:33:21,False,HS-CON-0000183,nora.price.0@client047.example.com,Nora,Price,Bright Digital 47,VP Growth,customer,HS-COMP-000047,HS-OWN-0010,"{""source"":""Inbound""}"
a991ad92-58eb-4420-8f12-39c980beb0a7,2026-03-27 17:33:21,False,HS-CON-0000184,jude.kim.1@client047.example.com,Jude,Kim,Bright Digital 47,Marketing Manager,marketingqualifiedlead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Inbound""}"
c8c238ca-565b-4641-9f1f-cbcb51266cdf,2026-03-27 17:33:21,False,HS-CON-0000185,iris.wright.2@client047.example.com,Iris,Wright,Bright Digital 47,VP Growth,marketingqualifiedlead,HS-COMP-000047,HS-OWN-0010,"{""source"":""Referral""}"
85c0e89b-c647-48d6-9369-27aea32b538e,2026-03-27 17:33:21,False,HS-CON-0000186,kai.rivera.0@client048.example.com,Kai,Rivera,Blue Labs 48,Marketing Manager,opportunity,HS-COMP-000048,HS-OWN-0008,"{""source"":""Outbound""}"
99871db5-861c-4247-ad2e-6e2e360b528a,2026-03-27 17:33:21,False,HS-CON-0000187,ivy.brooks.1@client048.example.com,Ivy,Brooks,Blue Labs 48,Founder,lead,HS-COMP-000048,HS-OWN-0008,"{""source"":""Outbound""}"
fe5c4f93-8107-43df-8671-8041968f6ed3,2026-03-27 17:33:21,False,HS-CON-0000188,noah.brooks.2@client048.example.com,Noah,Brooks,Blue Labs 48,VP Growth,opportunity,HS-COMP-000048,HS-OWN-0008,"{""source"":""Referral""}"
fa4733a8-2f75-4757-bbf9-03b2a818a158,2026-03-27 17:33:21,False,HS-CON-0000189,liam.patel.0@client049.example.com,Liam,Patel,Prime Retail 49,CMO,customer,HS-COMP-000049,HS-OWN-0001,"{""source"":""Inbound""}"
ce08a858-3461-49f4-9436-640f12b1a3be,2026-03-27 17:33:21,False,HS-CON-0000190,mia.reed.1@client049.example.com,Mia,Reed,Prime Retail 49,Founder,customer,HS-COMP-000049,HS-OWN-0001,"{""source"":""Inbound""}"
35d55bed-9249-451b-afb3-dda04e18680f,2026-03-27 17:33:21,False,HS-CON-0000191,ivy.lopez.2@client049.example.com,Ivy,Lopez,Prime Retail 49,Marketing Manager,opportunity,HS-COMP-000049,HS-OWN-0001,"{""source"":""Inbound""}"
899a9239-adbc-4a9b-8477-3751d8353545,2026-03-27 17:33:21,False,HS-CON-0000192,aria.khan.3@client049.example.com,Aria,Khan,Prime Retail 49,VP Growth,opportunity,HS-COMP-000049,HS-OWN-0001,"{""source"":""Inbound""}"
637eaf84-6247-40e1-8a31-e2b678485462,2026-03-27 17:33:21,False,HS-CON-0000193,owen.bennett.0@client050.example.com,Owen,Bennett,Nova Capital 50,CMO,lead,HS-COMP-000050,HS-OWN-0009,"{""source"":""Outbound""}"
6d80393a-b985-4f07-bb8b-ca915dc83a34,2026-03-27 17:33:21,False,HS-CON-0000194,zoe.garcia.1@client050.example.com,Zoe,Garcia,Nova Capital 50,Founder,marketingqualifiedlead,HS-COMP-000050,HS-OWN-0009,"{""source"":""Referral""}"
c425df7b-aa2e-4c45-80cf-e907c55cc1ce,2026-03-27 17:33:21,False,HS-CON-0000195,noah.morgan.2@client050.example.com,Noah,Morgan,Nova Capital 50,Founder,lead,HS-COMP-000050,HS-OWN-0009,"{""source"":""Outbound""}"
26528345-3b01-4356-a0b4-5490ecf780cb,2026-03-27 17:33:21,False,HS-CON-0000196,isla.khan.0@client051.example.com,Isla,Khan,Nova Digital 51,CMO,marketingqualifiedlead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Referral""}"
a36f883b-de79-4d92-8e84-6670492f20e7,2026-03-27 17:33:21,False,HS-CON-0000197,ella.lopez.1@client051.example.com,Ella,Lopez,Nova Digital 51,Marketing Manager,customer,HS-COMP-000051,HS-OWN-0006,"{""source"":""Outbound""}"
4c0f0206-338c-4688-b678-758d092198d3,2026-03-27 17:33:21,False,HS-CON-0000198,evan.lopez.2@client051.example.com,Evan,Lopez,Nova Digital 51,CMO,lead,HS-COMP-000051,HS-OWN-0006,"{""source"":""Inbound""}"
25860765-28ac-40fd-ab7e-5ac9a654aba4,2026-03-27 17:33:21,False,HS-CON-0000199,ezra.shah.0@client052.example.com,Ezra,Shah,Prime Retail 52,CMO,marketingqualifiedlead,HS-COMP-000052,HS-OWN-0008,"{""source"":""Outbound""}"
330beb08-8ae6-4de0-b85b-725ed082a86c,2026-03-27 17:33:21,False,HS-CON-0000200,jude.evans.1@client052.example.com,Jude,Evans,Prime Retail 52,VP Growth,lead,HS-COMP-000052,HS-OWN-0008,"{""source"":""Outbound""}"
322bb25a-44db-49b9-8468-abc83ec449db,2026-03-27 17:33:21,False,HS-CON-0000201,mila.lopez.2@client052.example.com,Mila,Lopez,Prime Retail 52,Marketing Manager,customer,HS-COMP-000052,HS-OWN-0008,"{""source"":""Referral""}"
022eb2ed-97df-470b-ab92-4ab006313449,2026-03-27 17:33:21,False,HS-CON-0000202,jude.khan.0@client053.example.com,Jude,Khan,Prime Retail 53,CMO,opportunity,HS-COMP-000053,HS-OWN-0008,"{""source"":""Referral""}"
317778cd-3460-4e67-a246-acbf87ee665d,2026-03-27 17:33:21,False,HS-CON-0000203,isla.brooks.1@client053.example.com,Isla,Brooks,Prime Retail 53,Founder,opportunity,HS-COMP-000053,HS-OWN-0008,"{""source"":""Outbound""}"
5238a95c-3089-42b7-bd97-9eb2e5856d3a,2026-03-27 17:33:21,False,HS-CON-0000204,leo.rivera.2@client053.example.com,Leo,Rivera,Prime Retail 53,CMO,lead,HS-COMP-000053,HS-OWN-0008,"{""source"":""Outbound""}"
cb0e4b98-790d-4859-b621-97f0d981d47d,2026-03-27 17:33:21,False,HS-CON-0000205,noah.nguyen.3@client053.example.com,Noah,Nguyen,Prime Retail 53,VP Growth,marketingqualifiedlead,HS-COMP-000053,HS-OWN-0008,"{""source"":""Inbound""}"
e66cc3e0-2fb7-4615-a65e-0a31a60cc2a5,2026-03-27 17:33:21,False,HS-CON-0000206,liam.brooks.4@client053.example.com,Liam,Brooks,Prime Retail 53,VP Growth,customer,HS-COMP-000053,HS-OWN-0008,"{""source"":""Referral""}"
9e369adb-beb4-49f9-80b3-74915b0a5811,2026-03-27 17:33:21,False,HS-CON-0000207,jude.evans.0@client054.example.com,Jude,Evans,Blue Retail 54,CMO,opportunity,HS-COMP-000054,HS-OWN-0004,"{""source"":""Outbound""}"
8c6a34c7-9f65-4061-8d9e-32f20a27dccb,2026-03-27 17:33:21,False,HS-CON-0000208,leo.garcia.1@client054.example.com,Leo,Garcia,Blue Retail 54,CMO,marketingqualifiedlead,HS-COMP-000054,HS-OWN-0004,"{""source"":""Outbound""}"
1a11a803-fadc-4766-b388-7fe1ccc4f0e1,2026-03-27 17:33:21,False,HS-CON-0000209,ava.reed.2@client054.example.com,Ava,Reed,Blue Retail 54,Founder,opportunity,HS-COMP-000054,HS-OWN-0004,"{""source"":""Outbound""}"
ef2b2232-2b16-4339-b86c-0918dcc080c6,2026-03-27 17:33:21,False,HS-CON-0000210,owen.shah.3@client054.example.com,Owen,Shah,Blue Retail 54,Marketing Manager,opportunity,HS-COMP-000054,HS-OWN-0004,"{""source"":""Inbound""}"
162c4dc9-d2e1-4673-9671-2f52ee763ecd,2026-03-27 17:33:21,False,HS-CON-0000211,aria.garcia.4@client054.example.com,Aria,Garcia,Blue Retail 54,CMO,opportunity,HS-COMP-000054,HS-OWN-0004,"{""source"":""Referral""}"
cbd797b3-e11e-4626-b41a-7eda11f0b2b9,2026-03-27 17:33:21,False,HS-CON-0000212,ava.patel.0@client055.example.com,Ava,Patel,Nova Capital 55,CMO,marketingqualifiedlead,HS-COMP-000055,HS-OWN-0001,"{""source"":""Inbound""}"
1ce9ee2a-f88f-49e9-981c-0a78fd472325,2026-03-27 17:33:21,False,HS-CON-0000213,ruby.wright.1@client055.example.com,Ruby,Wright,Nova Capital 55,Founder,marketingqualifiedlead,HS-COMP-000055,HS-OWN-0001,"{""source"":""Inbound""}"
